productkey,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category
926,sv_usb_sync_charge_cable_e700_silver,southridge_video,silver,1.01,1.99,308,computers_accessories,3,computers
927,sv_512mb_laptop_memory_e800_white,southridge_video,white,17.33,33.99,308,computers_accessories,3,computers
928,sv_512mb_laptop_memory_e800_silver,southridge_video,silver,17.33,33.99,308,computers_accessories,3,computers
929,sv_512mb_laptop_memory_e800_black,southridge_video,black,17.33,33.99,308,computers_accessories,3,computers
930,sv_512mb_laptop_memory_e800_yellow,southridge_video,yellow,17.33,33.99,308,computers_accessories,3,computers
931,sv_2gb_laptop_memory_e800_silver,southridge_video,silver,28.04,55.0,308,computers_accessories,3,computers
932,sv_2gb_laptop_memory_e800_black,southridge_video,black,28.04,55.0,308,computers_accessories,3,computers
933,sv_2gb_laptop_memory_e800_white,southridge_video,white,28.04,55.0,308,computers_accessories,3,computers
934,sv_4gb_laptop_memory_m65_blue,southridge_video,blue,36.33,79.0,308,computers_accessories,3,computers
935,sv_4gb_laptop_memory_m65_yellow,southridge_video,yellow,36.33,79.0,308,computers_accessories,3,computers
936,sv_4gb_laptop_memory_m65_black,southridge_video,black,36.33,79.0,308,computers_accessories,3,computers
937,sv_4gb_laptop_memory_m65_white,southridge_video,white,36.33,79.0,308,computers_accessories,3,computers
938,sv_wireless_lan_pci_network_card_adapter_e900_black,southridge_video,black,50.47,99.0,308,computers_accessories,3,computers
939,sv_wireless_lan_pci_network_card_adapter_e901_black,southridge_video,black,50.47,99.0,308,computers_accessories,3,computers
940,sv_wireless_lan_pci_network_card_adapter_e902_black,southridge_video,black,50.47,99.0,308,computers_accessories,3,computers
941,sv_pci_network_adapter_e903_silver,southridge_video,silver,21.41,41.99,308,computers_accessories,3,computers
942,sv_pci_network_adapter_e904_silver,southridge_video,silver,21.41,41.99,308,computers_accessories,3,computers
943,sv_pci_network_adapter_e905_silver,southridge_video,silver,21.41,41.99,308,computers_accessories,3,computers
944,a_datum_compact_digital_camera_m200_black,a_datum,black,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
945,a_datum_rangefinder_digital_camera_x200_black,a_datum,black,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
946,a_datum_slim_digital_camera_m180_black,a_datum,black,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
947,a_datum_ultra_compact_digital_camera_m190_black,a_datum,black,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
948,a_datum_all_in_one_digital_camera_m200_black,a_datum,black,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
949,a_datum_interchangeable_lens_nonslr_digital_camera_x250_black,a_datum,black,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
950,a_datum_superzoom_digital_camera_x300_black,a_datum,black,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
951,a_datum_consumer_digital_camera_e100_black,a_datum,black,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
952,a_datum_consumer_digital_camera_m300_black,a_datum,black,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
953,a_datum_advanced_digital_camera_m300_black,a_datum,black,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
954,a_datum_bridge_digital_camera_m300_black,a_datum,black,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
955,a_datum_slrlike_digital_camera_m400_black,a_datum,black,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
956,a_datum_point_shoot_digital_camera_m500_black,a_datum,black,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
957,a_datum_full_frame_digital_camera_x300_black,a_datum,black,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
958,a_datum_compact_digital_camera_m200_grey,a_datum,grey,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
959,a_datum_rangefinder_digital_camera_x200_grey,a_datum,grey,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
960,a_datum_slim_digital_camera_m180_grey,a_datum,grey,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
961,a_datum_ultra_compact_digital_camera_m190_grey,a_datum,grey,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
962,a_datum_all_in_one_digital_camera_m200_grey,a_datum,grey,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
963,a_datum_interchangeable_lens_nonslr_digital_camera_x250_grey,a_datum,grey,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
964,a_datum_superzoom_digital_camera_x300_grey,a_datum,grey,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
965,a_datum_consumer_digital_camera_e100_grey,a_datum,grey,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
966,a_datum_consumer_digital_camera_m300_grey,a_datum,grey,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
967,a_datum_advanced_digital_camera_m300_grey,a_datum,grey,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
968,a_datum_bridge_digital_camera_m300_grey,a_datum,grey,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
969,a_datum_slrlike_digital_camera_m400_grey,a_datum,grey,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
970,a_datum_point_n_shoot_digital_camera_m500_grey,a_datum,grey,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
971,a_datum_full_frame_digital_camera_x300_grey,a_datum,grey,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
972,a_datum_compact_digital_camera_m200_pink,a_datum,pink,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
973,a_datum_rangefinder_digital_camera_x200_pink,a_datum,pink,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
974,a_datum_slim_digital_camera_m180_pink,a_datum,pink,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
975,a_datum_ultra_compact_digital_camera_m190_pink,a_datum,pink,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
976,a_datum_all_in_one_digital_camera_m200_pink,a_datum,pink,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
977,a_datum_interchangeable_lens_nonslr_digital_camera_x250_pink,a_datum,pink,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
978,a_datum_superzoom_digital_camera_x300_pink,a_datum,pink,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
979,a_datum_consumer_digital_camera_e100_pink,a_datum,pink,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
980,a_datum_consumer_digital_camera_m300_pink,a_datum,pink,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
981,a_datum_advanced_digital_camera_m300_pink,a_datum,pink,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
982,a_datum_bridge_digital_camera_m300_pink,a_datum,pink,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
983,a_datum_slrlike_digital_camera_m400_pink,a_datum,pink,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
984,a_datum_point_shoot_digital_camera_m500_pink,a_datum,pink,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
985,a_datum_full_frame_digital_camera_x300_pink,a_datum,pink,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
986,a_datum_compact_digital_camera_m200_silver,a_datum,silver,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
987,a_datum_rangefinder_digital_camera_x200_silver,a_datum,silver,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
988,a_datum_slim_digital_camera_m180_silver,a_datum,silver,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
989,a_datum_ultra_compact_digital_camera_m190_silver,a_datum,silver,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
990,a_datum_all_in_one_digital_camera_m200_silver,a_datum,silver,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
991,a_datum_interchangeable_lens_nonslr_digital_camera_x250_silver,a_datum,silver,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
992,a_datum_superzoom_digital_camera_x300_silver,a_datum,silver,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
993,a_datum_consumer_digital_camera_e100_silver,a_datum,silver,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
994,a_datum_consumer_digital_camera_m300_silver,a_datum,silver,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
995,a_datum_advanced_digital_camera_m300_silver,a_datum,silver,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
996,a_datum_bridge_digital_camera_m300_silver,a_datum,silver,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
997,a_datum_slrlike_digital_camera_m400_silver,a_datum,silver,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
998,a_datum_point_shoot_digital_camera_m500_silver,a_datum,silver,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
999,a_datum_full_frame_digital_camera_x300_silver,a_datum,silver,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
1000,a_datum_compact_digital_camera_m200_orange,a_datum,orange,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
1001,a_datum_rangefinder_digital_camera_x200_orange,a_datum,orange,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
1002,a_datum_slim_digital_camera_m180_orange,a_datum,orange,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
1003,a_datum_ultra_compact_digital_camera_m190_orange,a_datum,orange,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
1004,a_datum_all_in_one_digital_camera_m200_orange,a_datum,orange,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
1005,a_datum_interchangeable_lens_nonslr_digital_camera_x250_orange,a_datum,orange,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
1006,a_datum_superzoom_digital_camera_x300_orange,a_datum,orange,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
1007,a_datum_consumer_digital_camera_e100_orange,a_datum,orange,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
1008,a_datum_consumer_digital_camera_m300_orange,a_datum,orange,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
1009,a_datum_advanced_digital_camera_m300_orange,a_datum,orange,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
1010,a_datum_bridge_digital_camera_m300_orange,a_datum,orange,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
1011,a_datum_slrlike_digital_camera_m400_orange,a_datum,orange,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
1012,a_datum_point_shoot_digital_camera_m500_orange,a_datum,orange,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
1013,a_datum_full_frame_digital_camera_x300_orange,a_datum,orange,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
1014,a_datum_compact_digital_camera_m200_green,a_datum,green,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
1015,a_datum_rangefinder_digital_camera_x200_green,a_datum,green,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
1016,a_datum_slim_digital_camera_m180_green,a_datum,green,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
1017,a_datum_ultra_compact_digital_camera_m190_green,a_datum,green,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
1018,a_datum_all_in_one_digital_camera_m200_green,a_datum,green,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
1019,a_datum_interchangeable_lens_nonslr_digital_camera_x250_green,a_datum,green,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
1020,a_datum_superzoom_digital_camera_x300_green,a_datum,green,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
1021,a_datum_consumer_digital_camera_e100_green,a_datum,green,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
1022,a_datum_consumer_digital_camera_m300_green,a_datum,green,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
1023,a_datum_advanced_digital_camera_m300_green,a_datum,green,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
1024,a_datum_bridge_digital_camera_m300_green,a_datum,green,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
1025,a_datum_slrlike_digital_camera_m400_green,a_datum,green,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
1026,a_datum_point_shoot_digital_camera_m500_green,a_datum,green,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
1027,a_datum_full_frame_digital_camera_x300_green,a_datum,green,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
1028,a_datum_compact_digital_camera_m200_azure,a_datum,azure,59.32,129.0,401,digital_cameras,4,cameras_and_camcorders
1029,a_datum_rangefinder_digital_camera_x200_azure,a_datum,azure,66.26,200.0,401,digital_cameras,4,cameras_and_camcorders
1030,a_datum_slim_digital_camera_m180_azure,a_datum,azure,68.06,148.0,401,digital_cameras,4,cameras_and_camcorders
1031,a_datum_ultra_compact_digital_camera_m190_azure,a_datum,azure,75.88,165.0,401,digital_cameras,4,cameras_and_camcorders
1032,a_datum_all_in_one_digital_camera_m200_azure,a_datum,azure,86.45,188.0,401,digital_cameras,4,cameras_and_camcorders
1033,a_datum_interchangeable_lens_nonslr_digital_camera_x250_azure,a_datum,azure,88.79,268.0,401,digital_cameras,4,cameras_and_camcorders
1034,a_datum_superzoom_digital_camera_x300_azure,a_datum,azure,96.08,290.0,401,digital_cameras,4,cameras_and_camcorders
1035,a_datum_consumer_digital_camera_e100_azure,a_datum,azure,143.26,281.0,401,digital_cameras,4,cameras_and_camcorders
1036,a_datum_consumer_digital_camera_m300_azure,a_datum,azure,84.84,184.5,401,digital_cameras,4,cameras_and_camcorders
1037,a_datum_advanced_digital_camera_m300_azure,a_datum,azure,86.68,188.5,401,digital_cameras,4,cameras_and_camcorders
1038,a_datum_bridge_digital_camera_m300_azure,a_datum,azure,85.95,186.9,401,digital_cameras,4,cameras_and_camcorders
1039,a_datum_slrlike_digital_camera_m400_azure,a_datum,azure,90.55,196.9,401,digital_cameras,4,cameras_and_camcorders
1040,a_datum_point_n_shoot_digital_camera_m500_azure,a_datum,azure,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
1041,a_datum_full_frame_digital_camera_x300_azure,a_datum,azure,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
1042,a_datum_point_shoot_digital_camera_m500_silver_grey,a_datum,silver_grey,91.05,198.0,401,digital_cameras,4,cameras_and_camcorders
1043,a_datum_full_frame_digital_camera_x300_silver_grey,a_datum,silver_grey,76.53,231.0,401,digital_cameras,4,cameras_and_camcorders
1044,a_datum_slr_camera_x135_black,a_datum,black,207.74,627.0,402,digital_slr_cameras,4,cameras_and_camcorders
1045,a_datum_slr_camera_35_x358_black,a_datum,black,194.82,588.0,402,digital_slr_cameras,4,cameras_and_camcorders
1046,a_datum_slr_camera_m135_black,a_datum,black,143.48,312.0,402,digital_slr_cameras,4,cameras_and_camcorders
1047,a_datum_slr_camera_35_m358_black,a_datum,black,155.43,338.0,402,digital_slr_cameras,4,cameras_and_camcorders
1048,a_datum_slr_camera_x136_silver,a_datum,silver,141.47,427.0,402,digital_slr_cameras,4,cameras_and_camcorders
1049,a_datum_slr_camera_35_x358_silver,a_datum,silver,194.82,588.0,402,digital_slr_cameras,4,cameras_and_camcorders
1050,a_datum_slr_camera_m136_silver,a_datum,silver,143.48,312.0,402,digital_slr_cameras,4,cameras_and_camcorders
1051,a_datum_slr_camera_35_m358_silver,a_datum,silver,155.43,338.0,402,digital_slr_cameras,4,cameras_and_camcorders
1052,a_datum_slr_camera_x137_grey,a_datum,grey,207.74,627.0,402,digital_slr_cameras,4,cameras_and_camcorders
1053,a_datum_slr_camera_35_x358_grey,a_datum,grey,194.82,588.0,402,digital_slr_cameras,4,cameras_and_camcorders
1054,a_datum_slr_camera_m137_grey,a_datum,grey,143.48,312.0,402,digital_slr_cameras,4,cameras_and_camcorders
1055,a_datum_slr_camera_35_m358_grey,a_datum,grey,155.43,338.0,402,digital_slr_cameras,4,cameras_and_camcorders
1056,a_datum_slr_camera_x138_silver_grey,a_datum,silver_grey,207.74,627.0,402,digital_slr_cameras,4,cameras_and_camcorders
1057,a_datum_slr_camera_35_x358_silver_grey,a_datum,silver_grey,194.82,588.0,402,digital_slr_cameras,4,cameras_and_camcorders
1058,a_datum_slr_camera_m138_silver_grey,a_datum,silver_grey,143.48,312.0,402,digital_slr_cameras,4,cameras_and_camcorders
1059,a_datum_slr_camera_35_m358_silver_grey,a_datum,silver_grey,155.43,338.0,402,digital_slr_cameras,4,cameras_and_camcorders
1060,a_datum_slr_camera_x139_gold,a_datum,gold,207.74,627.0,402,digital_slr_cameras,4,cameras_and_camcorders
